"","customerID","tenure","PhoneService","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","gender","SeniorCitizen","Partner","Dependents","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies"
"6748","5245-VDBUR",52,"No","One year","No","Mailed check",35.45,1958.95,"No","Female",0,"Yes","No","No phone service","DSL","Yes","No","Yes","No","No","No"
"6749","6230-BSUXY",1,"Yes","Month-to-month","Yes","Electronic check",85,85,"Yes","Female",1,"No","No","No","Fiber optic","No","No","Yes","No","No","Yes"
"6750","8469-SNFFH",70,"Yes","One year","No","Bank transfer (automatic)",79.4,5528.9,"No","Male",0,"Yes","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No"
"6751","2144-ESWKO",43,"No","One year","Yes","Credit card (automatic)",35.2,1463.7,"No","Male",0,"No","No","No phone service","DSL","Yes","No","Yes","No","No","No"
"6752","1241-FPMOF",52,"Yes","Two year","No","Mailed check",19.65,1025.05,"No","Male",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6753","9928-BZVLZ",12,"No","Two year","No","Mailed check",49.85,552.1,"No","Female",0,"No","No","No phone service","DSL","Yes","No","Yes","Yes","No","Yes"
"6754","4114-QMKVN",56,"Yes","One year","No","Bank transfer (automatic)",68.75,3815.4,"No","Female",0,"Yes","Yes","Yes","DSL","Yes","Yes","No","No","No","Yes"
"6755","2775-SEFEE",0,"Yes","Two year","Yes","Bank transfer (automatic)",61.9,NA,"No","Male",0,"No","Yes","Yes","DSL","Yes","Yes","No","Yes","No","No"
"6756","9003-CPATH",42,"Yes","Month-to-month","No","Electronic check",79.9,3313.4,"No","Male",0,"No","No","Yes","Fiber optic","No","No","Yes","No","No","No"
"6757","1754-GKYPY",22,"Yes","Month-to-month","Yes","Bank transfer (automatic)",89.75,1938.9,"No","Male",1,"Yes","No","No","Fiber optic","No","No","No","No","Yes","Yes"
"6758","5294-CDGWY",51,"No","One year","No","Electronic check",59.3,3014.65,"Yes","Male",0,"Yes","Yes","No phone service","DSL","Yes","Yes","Yes","No","Yes","Yes"
"6759","7956-XQWGU",27,"Yes","Month-to-month","Yes","Credit card (automatic)",19.4,460.25,"No","Male",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6760","1591-MQJTP",51,"Yes","One year","Yes","Bank transfer (automatic)",93.65,4839.15,"No","Male",1,"Yes","No","Yes","Fiber optic","Yes","No","Yes","No","No","Yes"
"6761","5295-PCJOO",4,"Yes","Month-to-month","Yes","Electronic check",49.4,184.4,"Yes","Male",0,"No","Yes","No","DSL","Yes","No","No","No","No","No"
"6762","2369-FEVNO",1,"Yes","Month-to-month","Yes","Mailed check",19.9,19.9,"No","Male",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6763","9863-JZAIC",35,"Yes","Month-to-month","No","Mailed check",55,2010.55,"Yes","Male",0,"No","No","No","DSL","No","No","No","No","Yes","No"
"6764","7471-MQPOS",71,"Yes","One year","Yes","Bank transfer (automatic)",72.9,5139.65,"No","Male",1,"Yes","Yes","Yes","DSL","No","Yes","Yes","Yes","No","Yes"
"6765","7660-HDPJV",1,"Yes","Month-to-month","Yes","Electronic check",69.2,69.2,"Yes","Female",0,"No","No","No","Fiber optic","No","No","No","No","No","No"
"6766","5115-SQAAU",69,"Yes","Two year","Yes","Bank transfer (automatic)",25.6,1673.4,"No","Female",0,"Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6767","9845-QOMAD",14,"Yes","One year","No","Mailed check",19.75,309.35,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6768","7672-VFMXZ",57,"Yes","Month-to-month","No","Electronic check",55.7,3171.6,"No","Male",0,"Yes","No","No","DSL","Yes","No","No","Yes","No","No"
"6769","9739-JLPQJ",72,"Yes","Two year","No","Credit card (automatic)",117.5,8670.1,"No","Female",0,"Yes","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes"
"6770","9916-AYHTC",48,"Yes","Two year","No","Credit card (automatic)",19.85,916,"No","Male",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6771","3855-ONCAR",4,"Yes","Month-to-month","Yes","Mailed check",78.9,299.75,"No","Female",0,"Yes","Yes","No","Fiber optic","No","No","No","No","Yes","No"
"6772","1488-SYSFC",31,"Yes","Month-to-month","Yes","Electronic check",20.65,702.05,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6773","7931-PXHFC",38,"Yes","One year","Yes","Mailed check",62.3,2354.8,"Yes","Male",0,"No","No","No","DSL","No","No","Yes","Yes","No","Yes"
"6774","3990-QYKBE",37,"Yes","Month-to-month","Yes","Electronic check",92.5,3473.4,"Yes","Male",1,"Yes","No","Yes","Fiber optic","No","No","No","No","Yes","Yes"
"6775","0970-QXPXW",1,"Yes","Month-to-month","No","Mailed check",19.65,19.65,"No","Female",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6776","3259-KNMRR",57,"Yes","Two year","Yes","Bank transfer (automatic)",79.75,4438.2,"No","Male",1,"No","No","Yes","DSL","No","Yes","Yes","No","Yes","Yes"
"6777","6120-RJKLU",62,"Yes","Two year","Yes","Credit card (automatic)",79.95,4819.75,"No","Female",1,"Yes","No","No","DSL","Yes","No","Yes","Yes","Yes","Yes"
"6778","9572-WUKSB",3,"No","Month-to-month","Yes","Electronic check",29.9,92.25,"No","Male",0,"Yes","No","No phone service","DSL","No","No","No","Yes","No","No"
"6779","5893-KCLGT",72,"Yes","Two year","Yes","Mailed check",19.75,1567,"No","Female",0,"No","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6780","0076-LVEPS",29,"No","Month-to-month","Yes","Mailed check",45,1242.45,"No","Male",0,"No","Yes","No phone service","DSL","Yes","Yes","Yes","Yes","No","No"
"6781","3640-JQGJG",13,"Yes","Month-to-month","No","Bank transfer (automatic)",44.8,559.2,"No","Male",0,"Yes","Yes","No","DSL","No","No","No","No","No","No"
"6782","4919-MOAVT",3,"Yes","Month-to-month","No","Electronic check",69.65,220.1,"Yes","Male",0,"No","Yes","No","Fiber optic","No","No","No","No","No","No"
"6783","1596-OQSPS",11,"Yes","Month-to-month","No","Electronic check",51.1,531.15,"No","Female",0,"No","No","No","DSL","No","Yes","No","No","No","No"
"6784","9867-XOBQA",21,"No","Two year","No","Mailed check",53.15,1183.2,"No","Female",0,"No","Yes","No phone service","DSL","Yes","Yes","Yes","Yes","Yes","No"
"6785","9546-KDTRB",19,"Yes","Month-to-month","No","Bank transfer (automatic)",24.7,465.85,"No","Female",0,"No","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6786","3090-HAWSU",61,"Yes","Two year","Yes","Credit card (automatic)",111.6,6876.05,"Yes","Male",0,"No","No","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes"
"6787","9820-RMCQV",11,"Yes","Month-to-month","No","Credit card (automatic)",48.55,501,"Yes","Female",0,"No","No","No","DSL","Yes","No","No","No","No","No"
"6788","3174-RKMOW",35,"Yes","Month-to-month","Yes","Electronic check",109.95,3782.4,"No","Male",0,"Yes","Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"6789","1760-CAZHT",25,"Yes","Month-to-month","No","Mailed check",20.8,460.2,"No","Male",0,"No","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6790","7839-QRKXN",1,"Yes","Month-to-month","Yes","Mailed check",20.2,20.2,"Yes","Female",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6791","8441-SHIPE",67,"Yes","Two year","Yes","Bank transfer (automatic)",25.6,1790.35,"No","Female",0,"No","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6792","5204-QZXPU",19,"No","Month-to-month","Yes","Electronic check",39.65,733.35,"Yes","Male",0,"No","No","No phone service","DSL","No","No","Yes","No","Yes","No"
"6793","4597-ELFTS",56,"Yes","One year","No","Electronic check",24.9,1334,"Yes","Male",0,"No","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6794","1320-GVNHT",72,"Yes","Two year","Yes","Credit card (automatic)",108.4,7767.25,"No","Male",0,"Yes","Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes"
"6795","1047-RNXZV",43,"Yes","Two year","No","Mailed check",19.55,876.15,"No","Male",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6796","3541-ZNUHK",55,"Yes","Month-to-month","Yes","Electronic check",85.1,4600.95,"No","Female",0,"Yes","Yes","Yes","Fiber optic","Yes","Yes","No","No","No","No"
"6797","8450-JOVAH",2,"Yes","Month-to-month","No","Mailed check",56.7,113.55,"Yes","Male",0,"Yes","Yes","Yes","DSL","Yes","No","No","No","No","No"
"6798","8725-JEDFD",27,"Yes","Month-to-month","Yes","Mailed check",69.05,1793.25,"No","Male",0,"No","No","No","Fiber optic","No","No","No","No","No","No"
"6799","7562-UXTPG",13,"Yes","Month-to-month","Yes","Mailed check",70.15,886.7,"No","Female",0,"No","No","No","Fiber optic","No","No","No","No","No","No"
"6800","8071-SBTRN",70,"Yes","Two year","Yes","Mailed check",111.15,7737.55,"No","Female",0,"No","No","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes"
"6801","1113-IUJYX",14,"Yes","One year","No","Mailed check",105.95,1348.9,"Yes","Female",0,"Yes","No","No","Fiber optic","Yes","Yes","No","Yes","Yes","Yes"
"6802","6668-CNMFP",19,"Yes","One year","Yes","Bank transfer (automatic)",89.35,1686.85,"No","Female",0,"Yes","Yes","Yes","Fiber optic","No","No","No","Yes","No","Yes"
"6803","5626-MGTUK",20,"Yes","Month-to-month","Yes","Bank transfer (automatic)",89.1,1879.25,"No","Female",0,"No","No","Yes","Fiber optic","Yes","No","No","No","Yes","No"
"6804","5681-LLOEI",43,"Yes","One year","Yes","Credit card (automatic)",91.25,4013.8,"No","Male",0,"Yes","Yes","Yes","Fiber optic","Yes","No","Yes","Yes","No","No"
"6805","8212-DJRCH",5,"Yes","Month-to-month","Yes","Mailed check",90.35,434.5,"No","Male",0,"Yes","Yes","No","Fiber optic","Yes","No","Yes","No","No","Yes"
"6806","4323-OHFOW",70,"Yes","One year","Yes","Bank transfer (automatic)",105.55,7195.35,"No","Female",1,"Yes","No","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes"
"6807","4933-BSAIP",40,"Yes","Two year","No","Mailed check",19.1,780.1,"No","Female",0,"Yes","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6808","2030-BTZRO",6,"Yes","Two year","Yes","Credit card (automatic)",20.4,107.6,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6809","1116-DXXDF",39,"Yes","Two year","Yes","Electronic check",100.45,3801.7,"No","Male",0,"No","No","No","Fiber optic","Yes","No","Yes","No","Yes","Yes"
"6810","9274-CNFMO",4,"Yes","Month-to-month","No","Electronic check",74.95,308.7,"Yes","Male",1,"Yes","No","Yes","Fiber optic","No","No","No","No","No","No"
"6811","7758-XKCBS",15,"No","Month-to-month","Yes","Electronic check",29.7,438.25,"Yes","Male",0,"No","No","No phone service","DSL","No","No","No","Yes","No","No"
"6812","8992-JQYUN",1,"No","Month-to-month","Yes","Electronic check",50.35,50.35,"Yes","Male",0,"Yes","No","No phone service","DSL","No","No","Yes","No","Yes","Yes"
"6813","6563-VNPMN",45,"Yes","Month-to-month","Yes","Bank transfer (automatic)",85.7,3778.1,"No","Female",1,"No","No","No","Fiber optic","Yes","Yes","No","Yes","No","No"
"6814","0617-AQNWT",64,"No","Two year","No","Electronic check",47.85,3147.5,"Yes","Female",0,"Yes","No","No phone service","DSL","Yes","No","Yes","Yes","No","Yes"
"6815","2267-WTPYD",57,"Yes","Month-to-month","No","Credit card (automatic)",94,5438.95,"No","Female",1,"Yes","No","Yes","Fiber optic","No","Yes","Yes","No","No","Yes"
"6816","0270-THENM",72,"Yes","Two year","No","Bank transfer (automatic)",69.85,5102.35,"No","Male",0,"Yes","Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No"
"6817","2446-PLQVO",1,"Yes","Month-to-month","Yes","Electronic check",70.3,70.3,"Yes","Male",0,"No","No","No","Fiber optic","No","No","No","No","No","No"
"6818","4707-MAXGU",72,"Yes","Two year","No","Credit card (automatic)",25.85,1872.2,"No","Male",0,"Yes","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6819","2710-WYVXG",3,"Yes","Two year","No","Mailed check",71.1,213.35,"No","Female",0,"No","No","No","DSL","Yes","Yes","No","Yes","No","Yes"
"6820","3005-NFMTA",55,"Yes","Month-to-month","Yes","Electronic check",98.8,5617.75,"Yes","Male",1,"No","No","Yes","Fiber optic","Yes","No","No","No","Yes","Yes"
"6821","6300-BWMJX",59,"Yes","Month-to-month","No","Electronic check",93.35,5386.5,"No","Female",0,"Yes","No","Yes","Fiber optic","No","No","Yes","Yes","Yes","No"
"6822","8784-CGILN",18,"Yes","Month-to-month","Yes","Bank transfer (automatic)",99.85,1776.95,"Yes","Female",0,"No","No","Yes","Fiber optic","No","No","No","Yes","Yes","Yes"
"6823","5389-FFVKB",32,"Yes","Month-to-month","Yes","Credit card (automatic)",80.3,2483.05,"Yes","Male",1,"Yes","No","No","Fiber optic","No","No","No","No","No","Yes"
"6824","7009-LGECI",4,"Yes","Month-to-month","Yes","Bank transfer (automatic)",50.55,235.65,"No","Female",0,"No","No","No","DSL","Yes","No","No","No","No","No"
"6825","8444-WRIDW",66,"Yes","Month-to-month","Yes","Credit card (automatic)",80.45,5224.35,"Yes","Female",1,"No","No","Yes","Fiber optic","No","Yes","No","No","No","No"
"6826","5022-KVDQT",27,"Yes","Month-to-month","Yes","Electronic check",81.3,2272.8,"No","Male",0,"No","No","Yes","Fiber optic","No","No","Yes","No","No","No"
"6827","7976-CICYS",4,"Yes","Month-to-month","Yes","Credit card (automatic)",20.7,83.75,"No","Male",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6828","1036-GUDCL",60,"Yes","Month-to-month","Yes","Credit card (automatic)",79.05,4663.4,"No","Male",0,"Yes","Yes","No","DSL","Yes","Yes","No","Yes","Yes","Yes"
"6829","2005-DWQZJ",8,"Yes","Two year","No","Mailed check",19.05,201.7,"No","Female",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6830","8148-WOCMK",8,"Yes","Two year","No","Credit card (automatic)",19.6,125,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6831","7815-PDTHL",35,"Yes","Two year","Yes","Mailed check",20.2,684.4,"No","Male",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6832","9451-LPGOO",7,"Yes","Month-to-month","Yes","Electronic check",86.8,620.35,"Yes","Male",0,"No","No","Yes","Fiber optic","No","No","No","No","No","Yes"
"6833","9173-IVZVP",53,"Yes","Two year","No","Mailed check",20.9,1146.05,"No","Female",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6834","9129-UXERG",18,"Yes","Month-to-month","Yes","Credit card (automatic)",103.6,1806.35,"No","Female",1,"No","No","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes"
"6835","3635-JBPSG",15,"No","Two year","Yes","Mailed check",38.8,603,"No","Female",0,"No","No","No phone service","DSL","No","Yes","No","No","No","Yes"
"6836","7964-ZRKKG",67,"Yes","One year","Yes","Bank transfer (automatic)",88.4,5798.3,"No","Male",0,"Yes","No","Yes","Fiber optic","No","Yes","No","No","Yes","No"
"6837","5868-YWPDW",6,"Yes","Month-to-month","Yes","Electronic check",84.2,519.15,"Yes","Male",1,"Yes","No","No","Fiber optic","No","Yes","No","No","No","Yes"
"6838","6229-LSCKB",6,"Yes","Month-to-month","Yes","Electronic check",79.7,497.6,"No","Male",1,"No","No","No","Fiber optic","No","No","No","No","Yes","No"
"6839","2025-JKFWI",13,"Yes","Month-to-month","Yes","Mailed check",99,1301.7,"Yes","Male",0,"No","No","Yes","Fiber optic","No","No","No","Yes","Yes","Yes"
"6840","4078-SAYYN",11,"Yes","Month-to-month","Yes","Electronic check",100.75,1129.75,"Yes","Female",0,"No","No","Yes","Fiber optic","No","No","Yes","No","Yes","Yes"
"6841","1724-IQWNM",1,"Yes","Month-to-month","Yes","Mailed check",19.3,19.3,"No","Male",0,"No","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
